Call Id,Date,Agent,Department,Answered (Y/N),Resolved,Speed of Answer,AvgTalkDuration,Satisfaction rating
ID0279,2015-01-05 17:29:45.600,Joe,Air Conditioner,N,N,,,
ID0280,2015-01-05 17:29:45.600,Dan,Washing Machine,Y,Y,16.0,00:03:32.740000,4.0
ID0281,2015-01-05 17:38:24.000,Diane,Air Conditioner,Y,Y,81.0,00:01:51.320000,3.0
ID0282,2015-01-05 17:38:24.000,Joe,Television,Y,Y,65.0,00:06:46.349000,1.0
ID0283,2015-01-05 17:44:09.600,Martha,Television,Y,Y,55.0,00:03:04.089000,2.0
ID0284,2015-01-05 17:44:09.600,Martha,Air Conditioner,N,N,,,
ID0285,2015-01-05 17:57:07.200,Martha,Air Conditioner,Y,Y,31.0,00:02:24.981000,4.0
ID0286,2015-01-05 17:57:07.200,Diane,Television,Y,Y,45.0,00:05:12.547000,2.0
ID0287,2015-01-06 09:08:38.400,Greg,Air Conditioner,N,N,,,
ID0288,2015-01-06 09:08:38.400,Stewart,Toaster,Y,Y,43.0,00:02:08.883000,5.0
ID0289,2015-01-06 10:06:14.400,Stewart,Air Conditioner,Y,Y,55.0,00:05:56.057000,4.0
ID0290,2015-01-06 10:06:14.400,Stewart,Washing Machine,Y,Y,63.0,00:02:19.074000,3.0
ID0291,2015-01-06 10:07:40.800,Joe,Toaster,N,N,,,
ID0292,2015-01-06 10:07:40.800,Jim,Washing Machine,Y,Y,122.0,00:05:52.360000,1.0
ID0293,2015-01-06 10:32:09.600,Stewart,Washing Machine,Y,Y,71.0,00:02:38.669000,4.0
ID0294,2015-01-06 10:32:09.600,Jim,Air Conditioner,Y,Y,54.0,00:04:56.713000,4.0
ID0295,2015-01-06 10:42:14.400,Stewart,Television,Y,Y,74.0,00:03:22.446000,4.0
ID0296,2015-01-06 10:42:14.400,Stewart,Fridge,Y,Y,125.0,00:04:47.132000,4.0
ID0297,2015-01-06 11:12:28.800,Dan,Toaster,Y,Y,110.0,00:03:43.400000,3.0
ID0298,2015-01-06 11:12:28.800,Becky,Television,N,N,,,
ID0299,2015-01-06 11:29:45.600,Martha,Air Conditioner,Y,Y,74.0,00:01:31.447000,5.0
ID0300,2015-01-06 11:29:45.600,Diane,Toaster,Y,Y,80.0,00:04:27.062000,4.0
ID0301,2015-01-06 11:38:24.000,Dan,Toaster,N,N,,,
ID0302,2015-01-06 11:38:24.000,Joe,Washing Machine,Y,Y,110.0,00:03:54.390000,2.0
ID0303,2015-01-06 11:45:36.000,Stewart,Toaster,Y,Y,26.0,00:03:08.389000,3.0
ID0304,2015-01-06 11:45:36.000,Greg,Air Conditioner,N,N,,,
ID0305,2015-01-06 12:05:45.600,Joe,Fridge,Y,Y,97.0,00:01:47.384000,3.0
ID0306,2015-01-06 12:05:45.600,Dan,Fridge,Y,N,82.0,00:05:40.266000,3.0
ID0307,2015-01-06 12:07:12.000,Becky,Television,Y,N,102.0,00:05:52.778000,5.0
ID0308,2015-01-06 12:07:12.000,Jim,Fridge,Y,Y,120.0,00:00:52.455000,5.0
ID0309,2015-01-06 13:30:43.200,Greg,Television,Y,Y,70.0,00:05:19.321000,3.0
ID0310,2015-01-06 13:30:43.200,Diane,Fridge,N,N,,,
ID0311,2015-01-06 13:58:04.800,Stewart,Toaster,Y,Y,122.0,00:02:55.538000,3.0
ID0312,2015-01-06 13:58:04.800,Martha,Television,N,N,,,
ID0313,2015-01-06 14:03:50.400,Joe,Toaster,Y,Y,19.0,00:00:55.062000,1.0
ID0314,2015-01-06 14:03:50.400,Greg,Toaster,Y,Y,71.0,00:02:36.549000,4.0
ID0315,2015-01-06 14:13:55.200,Joe,Air Conditioner,Y,Y,24.0,00:04:59.452000,1.0
ID0316,2015-01-06 14:13:55.200,Martha,Air Conditioner,Y,Y,67.0,00:05:35.515000,1.0
ID0317,2015-01-06 14:32:38.400,Martha,Television,Y,N,57.0,00:04:14.024000,3.0
ID0318,2015-01-06 14:32:38.400,Diane,Television,Y,Y,108.0,00:05:02.738000,4.0
ID0319,2015-01-06 14:57:07.200,Stewart,Toaster,Y,Y,99.0,00:04:08.173000,4.0
ID0320,2015-01-06 14:57:07.200,Stewart,Toaster,Y,Y,56.0,00:04:52.319000,1.0
ID0321,2015-01-06 15:02:52.800,Stewart,Toaster,Y,Y,121.0,00:03:56.567000,3.0
ID0322,2015-01-06 15:02:52.800,Greg,Fridge,N,N,,,
ID0323,2015-01-06 15:12:57.600,Joe,Washing Machine,Y,Y,72.0,00:05:59.794000,1.0
ID0324,2015-01-06 15:12:57.600,Greg,Washing Machine,Y,Y,54.0,00:06:14.598000,4.0
ID0325,2015-01-06 16:17:45.600,Martha,Fridge,Y,Y,30.0,00:04:35.789000,3.0
ID0326,2015-01-06 16:17:45.600,Jim,Toaster,Y,Y,44.0,00:01:03.753000,2.0
ID0327,2015-01-06 16:22:04.800,Greg,Toaster,Y,N,97.0,00:01:57.693000,4.0
ID0328,2015-01-06 16:22:04.800,Jim,Television,Y,Y,47.0,00:01:48.956000,3.0
ID0329,2015-01-06 16:27:50.400,Dan,Television,Y,Y,53.0,00:01:42.564000,3.0
ID0330,2015-01-06 16:27:50.400,Dan,Washing Machine,N,N,,,
ID0331,2015-01-06 16:35:02.400,Martha,Toaster,N,N,,,
ID0332,2015-01-06 16:35:02.400,Jim,Television,N,N,,,
ID0333,2015-01-06 16:39:21.600,Stewart,Fridge,Y,Y,81.0,00:03:44.554000,3.0
ID0334,2015-01-06 16:39:21.600,Diane,Washing Machine,Y,Y,11.0,00:00:34.305000,4.0
ID0335,2015-01-06 17:00:57.600,Martha,Toaster,Y,Y,48.0,00:00:52.591000,5.0
ID0336,2015-01-06 17:00:57.600,Stewart,Washing Machine,Y,Y,37.0,00:06:54.155000,5.0
ID0337,2015-01-06 17:19:40.800,Martha,Air Conditioner,Y,Y,115.0,00:02:33.964000,4.0
ID0338,2015-01-06 17:19:40.800,Greg,Toaster,Y,Y,81.0,00:00:53.374000,4.0
ID0339,2015-01-06 17:21:07.200,Becky,Washing Machine,N,N,,,
ID0340,2015-01-06 17:21:07.200,Jim,Fridge,Y,Y,12.0,00:03:11.901000,5.0
ID0341,2015-01-06 17:22:33.600,Stewart,Fridge,Y,Y,75.0,00:02:50.924000,3.0
ID0342,2015-01-06 17:22:33.600,Jim,Washing Machine,Y,Y,42.0,00:01:16.759000,4.0
ID0343,2015-01-06 17:24:00.000,Greg,Fridge,Y,Y,96.0,00:01:45.303000,5.0
ID0344,2015-01-06 17:24:00.000,Stewart,Toaster,Y,Y,58.0,00:01:50.757000,5.0
ID0345,2015-01-07 09:04:19.200,Dan,Washing Machine,Y,Y,62.0,00:05:16.425000,5.0
ID0346,2015-01-07 09:04:19.200,Greg,Toaster,Y,Y,74.0,00:02:10.175000,5.0
ID0347,2015-01-07 09:07:12.000,Becky,Air Conditioner,Y,Y,26.0,00:01:10.428000,3.0
ID0348,2015-01-07 09:07:12.000,Diane,Air Conditioner,N,N,,,
ID0349,2015-01-07 09:20:09.600,Joe,Air Conditioner,Y,Y,40.0,00:05:08.004000,2.0
ID0350,2015-01-07 09:20:09.600,Joe,Television,Y,Y,12.0,00:04:54.266000,3.0
ID0351,2015-01-07 10:14:52.800,Joe,Washing Machine,Y,Y,114.0,00:03:41.154000,5.0
ID0352,2015-01-07 10:14:52.800,Becky,Washing Machine,Y,Y,85.0,00:03:28.821000,4.0
ID0353,2015-01-07 10:23:31.200,Diane,Fridge,Y,Y,52.0,00:01:54.743000,5.0
ID0354,2015-01-07 10:23:31.200,Greg,Television,Y,Y,60.0,00:04:17.563000,3.0
ID0355,2015-01-07 10:33:36.000,Joe,Fridge,Y,Y,76.0,00:05:07.019000,4.0
ID0356,2015-01-07 10:33:36.000,Stewart,Washing Machine,N,N,,,
ID0357,2015-01-07 10:48:00.000,Becky,Television,N,N,,,
ID0358,2015-01-07 10:48:00.000,Joe,Television,Y,Y,25.0,00:01:20.442000,5.0
ID0359,2015-01-07 11:36:57.600,Greg,Television,Y,Y,37.0,00:02:32.405000,3.0
ID0360,2015-01-07 11:36:57.600,Dan,Fridge,Y,Y,71.0,00:05:40.664000,3.0
ID0361,2015-01-07 11:42:43.200,Jim,Fridge,Y,Y,76.0,00:04:36.559000,1.0
ID0362,2015-01-07 11:42:43.200,Stewart,Air Conditioner,Y,Y,66.0,00:06:49.596000,3.0
ID0363,2015-01-07 11:47:02.400,Diane,Fridge,Y,Y,72.0,00:03:24.715000,3.0
ID0364,2015-01-07 11:47:02.400,Jim,Fridge,Y,Y,47.0,00:06:36.520000,5.0
ID0365,2015-01-07 12:08:38.400,Jim,Toaster,N,N,,,
ID0366,2015-01-07 12:08:38.400,Greg,Toaster,Y,Y,29.0,00:02:51.434000,5.0
ID0367,2015-01-07 12:36:00.000,Dan,Television,N,N,,,
ID0368,2015-01-07 12:36:00.000,Becky,Washing Machine,Y,Y,122.0,00:01:39.586000,4.0
ID0369,2015-01-07 12:48:57.600,Greg,Air Conditioner,Y,Y,52.0,00:04:06.192000,5.0
ID0370,2015-01-07 12:48:57.600,Martha,Fridge,Y,Y,33.0,00:04:26.414000,4.0
ID0371,2015-01-07 13:26:24.000,Joe,Toaster,Y,Y,123.0,00:02:24.396000,3.0
ID0372,2015-01-07 13:26:24.000,Greg,Air Conditioner,Y,Y,23.0,00:02:02.570000,4.0
ID0373,2015-01-07 13:30:43.200,Becky,Television,N,N,,,
ID0374,2015-01-07 13:30:43.200,Stewart,Fridge,Y,N,29.0,00:03:25.360000,5.0
ID0375,2015-01-07 13:42:14.400,Greg,Washing Machine,N,N,,,
ID0376,2015-01-07 13:42:14.400,Becky,Television,Y,Y,54.0,00:03:48.108000,5.0
ID0377,2015-01-07 13:45:07.200,Dan,Television,Y,Y,14.0,00:04:42.878000,4.0
ID0378,2015-01-07 13:45:07.200,Dan,Toaster,Y,Y,11.0,00:04:24.890000,3.0
ID0379,2015-01-07 14:31:12.000,Joe,Toaster,Y,Y,84.0,00:04:58.549000,1.0
ID0380,2015-01-07 14:31:12.000,Martha,Toaster,Y,Y,21.0,00:02:50.728000,4.0
ID0381,2015-01-07 15:53:16.800,Martha,Air Conditioner,Y,N,81.0,00:05:09.807000,3.0
ID0382,2015-01-07 15:53:16.800,Dan,Toaster,N,N,,,
ID0383,2015-01-07 16:07:40.800,Diane,Fridge,N,N,,,
ID0384,2015-01-07 16:07:40.800,Stewart,Air Conditioner,Y,Y,84.0,00:06:22.279000,4.0
ID0385,2015-01-07 16:29:16.800,Martha,Television,Y,Y,118.0,00:03:35.283000,2.0
ID0386,2015-01-07 16:29:16.800,Becky,Air Conditioner,Y,Y,35.0,00:06:15.152000,2.0
ID0387,2015-01-07 16:40:48.000,Dan,Toaster,Y,Y,82.0,00:02:12.654000,3.0
ID0388,2015-01-07 16:40:48.000,Jim,Television,Y,Y,119.0,00:03:02.721000,4.0
ID0389,2015-01-07 17:03:50.400,Jim,Washing Machine,Y,Y,107.0,00:06:45.717000,2.0
ID0390,2015-01-07 17:03:50.400,Joe,Washing Machine,Y,Y,86.0,00:00:41.533000,4.0
ID0391,2015-01-07 17:39:50.400,Diane,Television,Y,Y,76.0,00:01:22.773000,4.0
ID0392,2015-01-07 17:39:50.400,Stewart,Television,Y,N,78.0,00:03:07.472000,3.0
ID0393,2015-01-07 17:47:02.400,Jim,Fridge,Y,Y,118.0,00:00:32.683000,3.0
ID0394,2015-01-07 17:47:02.400,Diane,Air Conditioner,N,N,,,
ID0395,2015-01-07 17:48:28.800,Joe,Fridge,Y,Y,47.0,00:02:02.381000,5.0
ID0396,2015-01-07 17:48:28.800,Diane,Fridge,Y,Y,86.0,00:02:58.479000,2.0
ID0397,2015-01-07 17:55:40.800,Greg,Air Conditioner,Y,Y,76.0,00:05:52.465000,3.0
ID0398,2015-01-07 17:55:40.800,Jim,Toaster,Y,Y,32.0,00:03:23.212000,4.0
ID0399,2015-01-08 09:00:00.000,Joe,Fridge,Y,Y,98.0,00:03:33.016000,5.0
ID0400,2015-01-08 09:00:00.000,Jim,Air Conditioner,Y,Y,86.0,00:00:36.970000,4.0
ID0401,2015-01-08 09:24:28.800,Diane,Air Conditioner,Y,Y,37.0,00:01:05.350000,3.0
ID0402,2015-01-08 09:24:28.800,Greg,Fridge,Y,Y,15.0,00:04:27.076000,5.0
ID0403,2015-01-08 09:47:31.200,Diane,Washing Machine,Y,Y,114.0,00:04:13.415000,5.0
ID0404,2015-01-08 09:47:31.200,Stewart,Toaster,N,N,,,
ID0405,2015-01-08 09:59:02.400,Jim,Air Conditioner,N,N,,,
ID0406,2015-01-08 09:59:02.400,Martha,Television,N,N,,,
ID0407,2015-01-08 10:42:14.400,Martha,Television,Y,N,23.0,00:02:15.614000,3.0
ID0408,2015-01-08 10:42:14.400,Dan,Toaster,N,N,,,
ID0409,2015-01-08 10:49:26.400,Joe,Fridge,Y,Y,69.0,00:05:41.404000,3.0
ID0410,2015-01-08 10:49:26.400,Stewart,Washing Machine,Y,Y,15.0,00:06:10.421000,4.0
ID0411,2015-01-08 10:49:26.400,Becky,Air Conditioner,Y,Y,119.0,00:05:27.900000,3.0
ID0412,2015-01-08 10:49:26.400,Becky,Television,Y,Y,68.0,00:05:16.550000,1.0
ID0413,2015-01-08 11:00:57.600,Diane,Washing Machine,Y,Y,115.0,00:06:10.196000,3.0
ID0414,2015-01-08 11:00:57.600,Joe,Washing Machine,Y,Y,84.0,00:01:10.611000,5.0
ID0415,2015-01-08 11:16:48.000,Dan,Washing Machine,Y,N,59.0,00:01:16.565000,4.0
ID0416,2015-01-08 11:16:48.000,Diane,Air Conditioner,Y,N,112.0,00:03:34.401000,4.0
ID0417,2015-01-08 11:16:48.000,Dan,Washing Machine,N,N,,,
ID0418,2015-01-08 11:16:48.000,Dan,Fridge,Y,Y,39.0,00:04:51.100000,3.0
ID0419,2015-01-08 12:12:57.600,Jim,Television,Y,Y,31.0,00:06:35.109000,5.0
ID0420,2015-01-08 12:12:57.600,Dan,Television,Y,Y,112.0,00:03:41.283000,2.0
ID0421,2015-01-08 12:14:24.000,Greg,Television,Y,Y,49.0,00:02:24.952000,4.0
ID0422,2015-01-08 12:14:24.000,Greg,Air Conditioner,Y,Y,18.0,00:06:38.353000,3.0
ID0423,2015-01-08 12:38:52.800,Stewart,Air Conditioner,Y,Y,80.0,00:02:43.262000,4.0
ID0424,2015-01-08 12:38:52.800,Dan,Fridge,Y,Y,57.0,00:02:33.092000,3.0
ID0425,2015-01-08 12:48:57.600,Stewart,Washing Machine,N,N,,,
ID0426,2015-01-08 12:48:57.600,Diane,Washing Machine,Y,N,87.0,00:06:17.561000,4.0
ID0427,2015-01-08 13:10:33.600,Diane,Toaster,N,N,,,
ID0428,2015-01-08 13:10:33.600,Greg,Television,Y,Y,81.0,00:05:55.882000,3.0
ID0429,2015-01-08 13:10:33.600,Joe,Air Conditioner,N,N,,,
ID0430,2015-01-08 13:10:33.600,Jim,Television,Y,Y,47.0,00:02:11.259000,5.0
ID0431,2015-01-08 13:17:45.600,Joe,Television,Y,Y,57.0,00:06:14.939000,4.0
ID0432,2015-01-08 13:17:45.600,Becky,Toaster,N,N,,,
ID0433,2015-01-08 13:43:40.800,Joe,Washing Machine,Y,Y,104.0,00:03:54.926000,4.0
ID0434,2015-01-08 13:43:40.800,Becky,Fridge,Y,Y,16.0,00:05:45.727000,3.0
ID0435,2015-01-08 15:37:26.400,Greg,Television,Y,Y,37.0,00:04:13.135000,4.0
ID0436,2015-01-08 15:37:26.400,Diane,Fridge,N,N,,,
ID0437,2015-01-08 15:43:12.000,Stewart,Air Conditioner,Y,Y,61.0,00:02:06.218000,4.0
ID0438,2015-01-08 15:43:12.000,Stewart,Fridge,Y,N,41.0,00:03:10.348000,4.0
ID0439,2015-01-08 15:53:16.800,Diane,Television,Y,Y,40.0,00:01:21.242000,4.0
ID0440,2015-01-08 15:53:16.800,Diane,Fridge,Y,Y,55.0,00:05:20.747000,2.0
ID0441,2015-01-08 15:54:43.200,Greg,Fridge,Y,Y,92.0,00:00:52.763000,3.0
ID0442,2015-01-08 15:54:43.200,Dan,Washing Machine,Y,Y,118.0,00:01:38.019000,5.0
ID0443,2015-01-08 16:37:55.200,Dan,Television,Y,Y,82.0,00:05:43.309000,3.0
ID0444,2015-01-08 16:37:55.200,Dan,Television,Y,Y,83.0,00:01:20.223000,3.0
ID0445,2015-01-08 18:00:00.000,Jim,Toaster,Y,Y,78.0,00:05:12.523000,2.0
ID0446,2015-01-08 18:00:00.000,Diane,Toaster,Y,N,111.0,00:05:14.239000,5.0
ID0447,2015-01-09 09:07:12.000,Jim,Washing Machine,Y,Y,107.0,00:05:21.946000,4.0
ID0448,2015-01-09 09:07:12.000,Martha,Television,Y,Y,108.0,00:04:02.675000,2.0
ID0449,2015-01-09 09:24:28.800,Greg,Toaster,Y,Y,97.0,00:02:38.777000,5.0
ID0450,2015-01-09 09:24:28.800,Dan,Television,Y,Y,31.0,00:06:19.596000,5.0
ID0451,2015-01-09 09:34:33.600,Martha,Toaster,Y,Y,20.0,00:01:49.323000,4.0
ID0452,2015-01-09 09:34:33.600,Jim,Fridge,Y,Y,110.0,00:06:52.733000,3.0
ID0453,2015-01-09 10:22:04.800,Dan,Air Conditioner,Y,Y,86.0,00:05:01.682000,5.0
ID0454,2015-01-09 10:22:04.800,Becky,Television,Y,Y,77.0,00:02:11.067000,4.0
ID0455,2015-01-09 10:29:16.800,Diane,Television,Y,Y,119.0,00:06:46.750000,3.0
ID0456,2015-01-09 10:29:16.800,Martha,Fridge,N,N,,,
ID0457,2015-01-09 10:32:09.600,Jim,Air Conditioner,Y,Y,13.0,00:03:05.787000,3.0
ID0458,2015-01-09 10:32:09.600,Stewart,Toaster,Y,Y,106.0,00:02:27.250000,5.0
ID0459,2015-01-09 10:58:04.800,Joe,Toaster,Y,Y,35.0,00:05:24.772000,3.0
ID0460,2015-01-09 10:58:04.800,Martha,Washing Machine,Y,N,46.0,00:05:22.625000,3.0
ID0461,2015-01-09 11:05:16.800,Stewart,Fridge,Y,N,24.0,00:06:15.212000,3.0
ID0462,2015-01-09 11:05:16.800,Stewart,Television,Y,Y,88.0,00:06:32.874000,5.0
ID0463,2015-01-09 11:11:02.400,Joe,Fridge,Y,Y,81.0,00:02:41.985000,3.0
ID0464,2015-01-09 11:11:02.400,Jim,Toaster,Y,Y,96.0,00:04:33.434000,3.0
ID0465,2015-01-09 11:16:48.000,Becky,Fridge,Y,Y,46.0,00:06:04.518000,3.0
ID0466,2015-01-09 11:16:48.000,Dan,Washing Machine,Y,Y,25.0,00:01:40.241000,4.0
ID0467,2015-01-09 11:25:26.400,Stewart,Fridge,Y,Y,81.0,00:02:07.375000,4.0
ID0468,2015-01-09 11:25:26.400,Dan,Toaster,N,N,,,
ID0469,2015-01-09 11:48:28.800,Dan,Air Conditioner,Y,Y,97.0,00:06:49.824000,1.0
ID0470,2015-01-09 11:48:28.800,Martha,Air Conditioner,Y,Y,116.0,00:03:15.505000,5.0
ID0471,2015-01-09 11:48:28.800,Joe,Toaster,N,N,,,
ID0472,2015-01-09 11:48:28.800,Dan,Fridge,N,N,,,
ID0473,2015-01-09 11:48:28.800,Becky,Toaster,Y,Y,87.0,00:05:45.397000,5.0
ID0474,2015-01-09 11:48:28.800,Dan,Air Conditioner,Y,Y,43.0,00:00:34.756000,4.0
ID0475,2015-01-09 11:55:40.800,Greg,Washing Machine,Y,Y,102.0,00:04:48.290000,3.0
ID0476,2015-01-09 11:55:40.800,Dan,Toaster,Y,Y,95.0,00:05:49.470000,5.0
ID0477,2015-01-09 12:31:40.800,Dan,Air Conditioner,Y,Y,108.0,00:04:44.946000,3.0
ID0478,2015-01-09 12:31:40.800,Dan,Fridge,Y,Y,80.0,00:02:11.037000,4.0
ID0479,2015-01-09 12:33:07.200,Diane,Toaster,Y,Y,61.0,00:00:36.317000,5.0
ID0480,2015-01-09 12:33:07.200,Greg,Washing Machine,Y,Y,18.0,00:05:05.471000,5.0
ID0481,2015-01-09 12:40:19.200,Joe,Toaster,N,N,,,
ID0482,2015-01-09 12:40:19.200,Becky,Fridge,Y,N,10.0,00:00:54.365000,4.0
ID0483,2015-01-09 12:50:24.000,Diane,Toaster,Y,Y,92.0,00:02:24.914000,3.0
ID0484,2015-01-09 12:50:24.000,Jim,Air Conditioner,N,N,,,
ID0485,2015-01-09 13:03:21.600,Becky,Washing Machine,Y,Y,120.0,00:04:27.543000,1.0
ID0486,2015-01-09 13:03:21.600,Dan,Air Conditioner,Y,Y,63.0,00:04:58.574000,3.0
ID0487,2015-01-09 13:39:21.600,Becky,Television,N,N,,,
ID0488,2015-01-09 13:39:21.600,Joe,Television,Y,Y,101.0,00:05:29.589000,3.0
ID0489,2015-01-09 13:59:31.200,Joe,Toaster,Y,Y,105.0,00:01:19.799000,1.0
ID0490,2015-01-09 13:59:31.200,Joe,Washing Machine,Y,Y,21.0,00:01:38.465000,4.0
ID0491,2015-01-09 14:12:28.800,Joe,Toaster,Y,Y,34.0,00:05:10.013000,4.0
ID0492,2015-01-09 14:12:28.800,Stewart,Air Conditioner,Y,Y,78.0,00:03:24.926000,1.0
ID0493,2015-01-09 14:19:40.800,Diane,Television,Y,Y,44.0,00:02:53.868000,3.0
ID0494,2015-01-09 14:19:40.800,Joe,Fridge,Y,Y,98.0,00:01:43.108000,1.0
ID0495,2015-01-09 14:51:21.600,Martha,Toaster,Y,Y,23.0,00:03:22.933000,1.0
ID0496,2015-01-09 14:51:21.600,Stewart,Fridge,Y,Y,28.0,00:06:19.600000,3.0
ID0497,2015-01-09 15:43:12.000,Joe,Air Conditioner,N,N,,,
ID0498,2015-01-09 15:43:12.000,Martha,Fridge,Y,Y,43.0,00:01:03.019000,5.0
ID0499,2015-01-09 16:58:04.800,Stewart,Television,N,N,,,
ID0500,2015-01-09 16:58:04.800,Martha,Washing Machine,N,N,,,
ID0501,2015-01-09 17:05:16.800,Diane,Toaster,Y,Y,119.0,00:00:50.215000,4.0
ID0502,2015-01-09 17:05:16.800,Dan,Toaster,Y,Y,32.0,00:02:53.725000,5.0
ID0503,2015-01-09 17:21:07.200,Greg,Television,Y,N,50.0,00:04:17.015000,3.0
ID0504,2015-01-09 17:21:07.200,Jim,Fridge,N,N,,,
ID0505,2015-01-09 17:22:33.600,Joe,Toaster,Y,Y,35.0,00:04:45.581000,4.0
ID0506,2015-01-09 17:22:33.600,Jim,Washing Machine,Y,Y,27.0,00:02:43.488000,3.0
ID0507,2015-01-09 17:24:00.000,Stewart,Television,Y,Y,121.0,00:03:20.282000,4.0
ID0508,2015-01-09 17:24:00.000,Becky,Television,Y,Y,42.0,00:06:57.842000,2.0
ID0509,2015-01-09 17:28:19.200,Greg,Air Conditioner,N,N,,,
ID0510,2015-01-09 17:28:19.200,Dan,Air Conditioner,N,N,,,
ID0511,2015-01-09 17:32:38.400,Greg,Toaster,Y,Y,107.0,00:01:05.018000,5.0
ID0512,2015-01-09 17:32:38.400,Martha,Television,Y,Y,116.0,00:03:31.027000,4.0
ID0513,2015-01-09 17:42:43.200,Dan,Air Conditioner,Y,N,60.0,00:02:05.575000,3.0
ID0514,2015-01-09 17:42:43.200,Jim,Toaster,Y,Y,116.0,00:04:37.882000,4.0
ID0515,2015-01-10 09:00:00.000,Stewart,Toaster,Y,Y,19.0,00:06:10.573000,5.0
ID0516,2015-01-10 09:00:00.000,Martha,Washing Machine,Y,Y,75.0,00:05:49.688000,3.0
ID0517,2015-01-10 09:08:38.400,Becky,Fridge,Y,Y,23.0,00:00:47.642000,3.0
ID0518,2015-01-10 09:08:38.400,Diane,Air Conditioner,Y,Y,69.0,00:03:53.292000,3.0
ID0519,2015-01-10 10:06:14.400,Jim,Television,Y,Y,64.0,00:04:22.604000,5.0
ID0520,2015-01-10 10:06:14.400,Martha,Television,Y,Y,117.0,00:03:23.323000,3.0
ID0521,2015-01-10 10:35:02.400,Jim,Television,Y,Y,12.0,00:06:33.907000,4.0
ID0522,2015-01-10 10:35:02.400,Diane,Fridge,Y,Y,102.0,00:02:37.756000,4.0
ID0523,2015-01-10 11:11:02.400,Dan,Air Conditioner,Y,Y,46.0,00:06:32.112000,4.0
ID0524,2015-01-10 11:11:02.400,Martha,Television,Y,N,47.0,00:01:27.497000,4.0
ID0525,2015-01-10 11:18:14.400,Dan,Television,Y,Y,98.0,00:02:23.315000,4.0
ID0526,2015-01-10 11:18:14.400,Jim,Washing Machine,Y,Y,84.0,00:04:16.725000,4.0
ID0527,2015-01-10 11:29:45.600,Greg,Television,Y,Y,12.0,00:02:13.102000,3.0
ID0528,2015-01-10 11:29:45.600,Greg,Toaster,Y,Y,88.0,00:03:25.633000,4.0
ID0529,2015-01-10 11:31:12.000,Stewart,Washing Machine,Y,Y,97.0,00:05:52.834000,1.0
ID0530,2015-01-10 11:31:12.000,Joe,Fridge,Y,Y,51.0,00:05:55.752000,3.0
ID0531,2015-01-10 11:47:02.400,Becky,Fridge,N,N,,,
ID0532,2015-01-10 11:47:02.400,Dan,Television,Y,Y,106.0,00:02:36.910000,4.0
ID0533,2015-01-10 12:27:21.600,Diane,Fridge,Y,Y,34.0,00:03:52.444000,4.0
ID0534,2015-01-10 12:27:21.600,Stewart,Television,N,N,,,
ID0535,2015-01-10 12:33:07.200,Dan,Air Conditioner,Y,Y,51.0,00:05:33.274000,3.0
ID0536,2015-01-10 12:33:07.200,Greg,Air Conditioner,Y,Y,74.0,00:04:53.535000,4.0
ID0537,2015-01-10 12:56:09.600,Greg,Washing Machine,Y,Y,29.0,00:01:16.063000,3.0
ID0538,2015-01-10 12:56:09.600,Martha,Fridge,Y,Y,123.0,00:06:14.535000,3.0
ID0539,2015-01-10 13:13:26.400,Becky,Washing Machine,Y,Y,100.0,00:00:41.485000,4.0
ID0540,2015-01-10 13:13:26.400,Dan,Television,Y,Y,43.0,00:06:53.090000,3.0
ID0541,2015-01-10 13:48:00.000,Becky,Air Conditioner,Y,Y,24.0,00:04:28.512000,4.0
ID0542,2015-01-10 13:48:00.000,Jim,Television,Y,Y,78.0,00:06:13.747000,4.0
ID0543,2015-01-10 13:52:19.200,Joe,Toaster,Y,Y,28.0,00:06:06.639000,5.0
ID0544,2015-01-10 13:52:19.200,Joe,Fridge,Y,Y,36.0,00:01:28.218000,3.0
ID0545,2015-01-10 14:09:36.000,Joe,Toaster,N,N,,,
ID0546,2015-01-10 14:09:36.000,Jim,Toaster,Y,Y,10.0,00:04:31.609000,2.0
ID0547,2015-01-10 14:16:48.000,Dan,Television,Y,Y,43.0,00:06:42.028000,3.0
ID0548,2015-01-10 14:16:48.000,Stewart,Air Conditioner,Y,Y,19.0,00:00:38.218000,3.0
ID0549,2015-01-10 14:25:26.400,Diane,Fridge,Y,Y,74.0,00:06:33.557000,3.0
ID0550,2015-01-10 14:25:26.400,Jim,Television,Y,Y,71.0,00:04:05.400000,1.0
ID0551,2015-01-10 14:32:38.400,Joe,Fridge,Y,Y,117.0,00:06:15.915000,5.0
ID0552,2015-01-10 14:32:38.400,Joe,Washing Machine,Y,Y,61.0,00:05:01.269000,3.0
ID0553,2015-01-10 14:58:33.600,Joe,Washing Machine,Y,Y,118.0,00:03:20.145000,3.0
ID0554,2015-01-10 14:58:33.600,Martha,Fridge,Y,Y,87.0,00:04:18.055000,4.0
ID0555,2015-01-10 15:56:09.600,Diane,Toaster,Y,Y,48.0,00:01:06.239000,4.0
ID0556,2015-01-10 15:56:09.600,Joe,Washing Machine,Y,Y,112.0,00:02:14.473000,1.0
ID0557,2015-01-10 16:00:28.800,Stewart,Washing Machine,Y,Y,99.0,00:02:44.197000,5.0
ID0558,2015-01-10 16:00:28.800,Becky,Air Conditioner,Y,Y,103.0,00:02:56.256000,4.0
